000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,20,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,20,000,000,000,000,000,000,000,000,000,000,000,000,000,000,31,32,33,000,000,000,31,32,33,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,000,000,000,000,20,20,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,22,24,24,29,23,23,26,27,25,25,25,30,38,38,38,38,24,24,24,29,23,23,23,26,27,25,25,25,25,30,24,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,20,000,000,000,000,000,000,6,2,4,5,000,000,34,35,36,37,000,000,000,000,000,000,000,1,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,20,22,24,24,27,25,25,30,29,23,23,26,29,23,26,24,27,25,30,24,29,23,23,26,24,27,25,25,30,24,24,27,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,000,000,20,000,000,000,000,000,000,20,5,6,2,000,000,000,000,000,000,000,000,000,1,000,000,000,000,4,5,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,20,000,000,6,2,20,20,5,1,1,6,000,000,000,000,000,000,000,000,000,000,000,000,000,2,2,6,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,4,5,000,000,000,000,000,000,000,5,000,20,20,6,2,4,5,000,000,000,000,000,000,000,000,000,000,000,000,000,3,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,2,2,6,000,20,8,3,3,000,8,3,20,20,5,000,2,2,6,000,000,000,000,000,31,32,32,32,32,32,32,32,32,32,33,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,3,000,000,000,20,7,5,6,6,000,000,20,20,8,3,3,000,000,000,000,000,000,31,32,32,32,32,32,32,32,32,32,32,33,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,6,4,000,000,20,20,000,000,6,000,31,32,33,7,5,6,4,000,000,000,000,000,000,000,000,000,000,000,000,000,20,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,4,000,000,20,000,6,5,20,20,18,6,5,000,000,2,3,20,000,16,000,20,000,000,000,15,000,000,000,20,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,3,000,20,20,000,5,14,15,20,18,5,5,000,000,1,2,20,6,17,16,20,20,000,13,14,2,000,000,20,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,20,2,6,20,6,6,000,13,13,20,18,2,1,1,1,2,3,4,9,11,5,20,20,000,15,14,15,000,000,20,20,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,5,20,20,000,5,6,5,000,13,14,15,14,18,2,3,4,3,4,4,2,10,000,5,6,20,20,000,2,13,15,000,2,20,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,6,6,000,000,5,000,000,13,15,14,15,18,3,000,2,2,1,3,000,000,5,5,6,5,20,20,000,14,13,000,000,2,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,5,000,000,000,000,000,3,2,15,13,18,2,000,000,2,1,000,000,000,000,6,5,6,2,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,00,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,5,1,1,6,000,2,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,013,000,012,000,016,015,000,000,017,000,120,126,126,123,099,129,100,100,104,100,100,109,100,100,100,127,099,099,099,099,099,099,129,100,100,100,100,115,100,100,100,100,100,127,099,099,129,100,100,100,000,000,000,015,000,000,013,000,000,000,000,000,000,000,010,000,000,000,015,000,000,000,013,000,000,000,007,
000,000,016,000,009,000,100,100,100,114,100,000,000,000,013,100,127,122,121,100,116,100,100,100,100,100,110,100,120,123,099,099,099,099,099,129,100,100,114,100,100,116,100,117,100,100,127,099,099,129,100,100,100,100,100,000,000,013,000,000,000,008,000,009,000,011,000,000,008,000,013,014,013,000,000,000,000,008,000,000,
017,000,000,000,100,100,115,100,100,100,108,100,100,011,000,104,127,129,100,100,100,100,100,117,100,100,100,131,133,127,099,099,122,126,126,121,101,100,100,112,100,000,011,112,100,100,120,123,099,124,128,128,119,100,100,100,100,100,100,100,000,000,100,100,100,100,100,000,000,000,015,000,000,100,100,100,000,000,009,000,
000,010,000,100,117,100,100,118,128,119,100,113,117,100,100,100,127,129,100,100,100,000,000,000,000,100,100,100,112,127,099,099,129,100,104,114,100,113,009,000,000,000,000,000,100,113,100,127,099,099,099,099,124,128,119,100,100,100,100,100,100,100,100,100,100,100,100,100,000,000,000,000,100,100,100,100,100,100,000,000,
000,000,015,100,100,118,128,125,122,121,100,100,100,100,113,100,127,129,114,100,109,010,000,000,000,000,100,100,100,127,099,099,129,112,100,100,100,100,000,000,000,010,000,000,100,100,111,120,126,126,123,099,099,099,124,128,119,100,100,100,100,100,100,118,128,119,100,100,100,100,100,100,100,118,119,100,100,100,100,000,
014,000,116,113,100,127,099,122,121,116,100,118,128,119,100,100,131,133,100,100,000,000,000,016,000,000,000,113,100,127,099,099,129,100,100,000,012,000,000,013,000,000,000,000,000,100,110,100,100,100,120,126,123,099,099,099,124,128,128,128,128,128,128,125,099,124,128,119,100,100,100,100,100,127,124,128,119,100,100,000,
000,013,100,100,118,125,099,129,100,100,118,125,099,124,119,131,133,100,100,100,000,000,000,000,000,015,000,100,100,120,123,099,129,100,116,011,000,000,000,000,000,011,000,012,000,100,100,100,100,100,100,100,120,126,123,099,099,099,099,099,099,099,099,099,122,126,123,124,128,119,100,118,128,125,099,122,121,100,100,000,
000,000,100,100,127,099,099,129,100,118,125,099,099,099,124,128,119,113,100,100,000,013,000,017,000,014,013,100,100,100,120,126,121,100,108,000,000,012,000,000,000,000,000,000,007,000,013,000,100,100,100,100,100,100,120,126,126,123,099,099,099,099,122,126,121,100,120,123,099,124,128,125,122,126,126,121,100,100,100,013,
009,000,117,100,127,099,099,129,100,127,099,099,099,099,099,099,129,100,115,000,000,015,013,000,000,000,000,000,100,116,100,101,100,109,100,013,000,000,000,011,000,000,012,000,000,014,000,015,000,000,000,100,100,100,100,100,100,120,126,126,123,122,121,100,100,100,100,120,126,123,122,126,121,100,100,100,100,100,000,014,
000,015,100,100,120,123,099,124,128,125,099,099,122,126,126,126,121,100,100,000,000,000,014,010,000,000,017,000,000,100,100,100,100,100,107,000,009,000,000,000,000,000,000,000,000,000,015,000,000,000,000,000,000,100,100,100,100,100,100,100,120,121,100,100,100,100,100,100,100,120,121,100,100,100,100,100,100,000,013,015,
013,000,114,115,100,127,099,099,099,099,099,122,121,100,116,100,100,114,100,000,016,015,000,000,000,000,000,000,000,000,013,000,000,000,000,011,000,013,000,000,000,008,007,000,009,000,000,000,000,013,000,000,000,000,000,000,100,100,100,100,100,100,100,100,000,000,100,100,100,100,100,100,100,100,100,100,000,000,000,000,
000,016,000,100,100,120,126,123,122,126,126,121,100,100,104,100,100,100,104,000,000,000,009,000,016,000,000,000,010,000,000,000,014,000,015,009,000,014,015,013,000,000,000,000,000,000,014,000,000,013,015,014,000,000,013,000,000,000,000,100,100,100,100,000,009,000,000,100,100,100,100,100,100,011,000,000,000,100,100,100,
000,000,000,116,109,100,115,120,121,100,100,100,103,100,000,000,000,015,100,100,000,000,000,009,000,000,009,000,000,000,000,016,000,000,000,000,013,014,015,000,000,000,013,000,000,000,012,000,000,000,014,013,000,000,000,000,000,000,000,000,007,000,000,000,000,008,000,000,000,100,100,000,000,000,000,100,100,100,100,100,
000,012,000,000,117,109,100,100,100,117,100,100,100,100,000,013,014,000,115,100,011,000,000,000,000,014,000,000,000,017,000,000,000,015,000,000,000,015,000,011,000,000,000,009,000,015,000,000,000,000,000,000,000,011,000,000,013,014,009,000,000,000,013,000,014,000,000,000,000,015,000,000,011,000,100,100,100,100,118,128,
013,000,016,010,000,100,116,100,100,100,000,010,117,100,100,000,013,000,100,100,000,012,017,000,015,000,000,016,000,000,000,012,000,000,012,011,000,000,000,012,000,014,000,000,000,000,013,000,009,000,000,000,000,000,000,000,013,000,015,000,000,008,000,000,000,000,000,013,000,000,014,000,000,100,100,100,118,128,125,099,
013,014,000,000,017,000,011,000,000,013,014,000,016,116,104,017,000,009,100,117,000,000,000,000,013,000,000,000,000,015,000,000,017,000,000,000,011,000,000,000,013,000,000,013,000,008,000,000,000,000,009,000,000,000,010,000,000,000,000,000,009,000,000,015,000,000,013,000,000,000,000,000,000,100,100,118,125,099,099,099,
014,015,000,012,000,000,000,016,000,000,015,000,000,000,100,100,100,110,100,100,100,000,000,000,000,014,000,000,000,000,000,000,000,000,014,000,000,000,009,000,000,000,000,000,000,000,000,009,000,013,000,000,008,000,000,000,000,000,000,000,000,000,000,000,000,007,000,000,014,000,000,013,000,100,100,127,099,099,099,099,
